ID de Usuario,ID de Filme,MovieID,T+AO0-tulo,Ano,G+AOo-nero 1,G+AOo-nero 2,Classifica+AOcA4w-o,Dura+AOcA4w-o,Diretor,Diretor Ganhou Oscar?,Pa+AO0-s de Origem,Or+AOc-amento (+ACQ-),Ator Principal,Ator Principal Ganhou Oscar?,Avalia+AOcA4w-o IMDB,Filme Ganhou Oscar,Agradou ?
19,2770,2770,Bowfinger,1999,Comedy,?,Rated PG+AC0-13 for sex+AC0-related material and language,97,Frank+AF8-Oz,No,USA,55000000,Steve+AF8-Martin,No,6.4,No,N+AOM-o
19,2918,2918,Ferris Bueller's Day Off,1986,Comedy,?,Livre,103,John+AF8-Hughes,No,USA,6000000,Matthew+AF8-Broderick,No,7.8,No,Sim
19,1036,1036,Die Hard,1988,Action,Thriller,14,131,John+AF8-McTiernan,No,USA,28000000,Bruce+AF8-Willis,No,8.2,No,Sim
19,1974,1974,Lost Weekend,1945,Drama,?,18,95,Sean+AF8-S.+AF8-Cunningham,No,USA,550000,Betsy+AF8-Palmer,No,6.5,No,N+AOM-o
19,1974,1974,Lost Weekend,1945,Drama,?,?,101,Billy+AF8-Wilder,Yes,USA,1250000,Ray+AF8-Milland,Yes,8.0,Yes,N+AOM-o
19,1974,1974,Friday the 13th,1980,Horror,?,18,95,Sean+AF8-S.+AF8-Cunningham,No,USA,550000,Betsy+AF8-Palmer,No,6.5,No,N+AOM-o
19,1974,1974,Friday the 13th,1980,Horror,?,?,101,Billy+AF8-Wilder,Yes,USA,1250000,Ray+AF8-Milland,Yes,8.0,Yes,N+AOM-o
19,3213,3213,Batman: Mask of the Phantasm,1993,Animation,Family,Livre,76,Eric+AF8-Radomski,No,USA,6000000,?,?,7.9,No,N+AOM-o
19,364,364,Lion King,1994,Animation,Family,Livre,88,Roger+AF8-Allers,No,USA,45000000,?,?,8.5,Yes,N+AOM-o
19,1610,1610,Hunt for Red October,1990,Action,Thriller,12,135,John+AF8-McTiernan,No,USA,30000000,Sean+AF8-Connery,Yes,7.6,Yes,N+AOM-o
19,2414,2414,Young Sherlock Holmes,1985,Action,Adventure,12,109,Barry+AF8-Levinson,Yes,USA,18000000,Nicholas+AF8-Rowe,No,6.8,No,N+AOM-o
19,368,368,Maverick,1994,Comedy,Action,Rated PG for mild sensuality language and some western action,127,Richard+AF8-Donner,No,USA,75000000,Mel+AF8-Gibson,No,7.0,No,N+AOM-o
19,47,47,Seven,1995,Thriller,Crime,14,127,David+AF8-Fincher,No,USA,33000000,Morgan+AF8-Freeman,Yes,8.6,No,Sim
19,940,940,Adventures of Robin Hood,1938,Action,Adventure,10,102,Michael+AF8-Curtiz,Yes,USA,1900000,Errol+AF8-Flynn,No,8.0,Yes,Sim
19,879,879,Relic,1997,Horror,?,Rated R for monster violence and gore and for language,110,Peter+AF8-Hyams,No,UK,40000000,Penelope+AF8-Ann+AF8-Miller,No,5.7,No,N+AOM-o
19,2782,2782,Pit and the Pendulum,1961,Horror,?,14,80,Roger+AF8-Corman,No,USA,200000,Vincent+AF8-Price,No,7.1,No,N+AOM-o
19,1982,1982,Halloween,1978,Horror,?,16,91,John+AF8-Carpenter,No,USA,300000,Donald+AF8-Pleasence,No,7.9,No,Sim
19,2858,2858,American Beauty,1999,Drama,Comedy,14,122,Sam+AF8-Mendes,Yes,USA,15000000,Kevin+AF8-Spacey,Yes,8.4,Yes,Sim
19,2789,2789,Damien: Omen II,1978,Horror,?,?,107,Don+AF8-Taylor,No,USA,6800000,William+AF8-Holden,Yes,6.3,No,N+AOM-o
19,2423,2423,Christmas Vacation,1989,Comedy,?,?,97,Jeremiah+AF8-S.+AF8-Chechik+AF8-(as+AF8-Jeremiah+AF8-Chechik),No,USA,27000000,Chevy+AF8-Chase,No,7.6,No,Sim
19,3081,3081,Sleepy Hollow,1999,Horror,Romance,18,105,Tim+AF8-Burton,No,USA,100000000,Johnny+AF8-Depp,No,7.4,Yes,Sim
19,377,377,Speed,1994,Action,Romance,14,116,Jan+AF8-de+AF8-Bont,No,USA,30000000,Keanu+AF8-Reeves,No,7.2,Yes,Sim
19,3082,3082,World Is Not Enough,1999,Action,Thriller,12,128,Michael+AF8-Apted,No,UK,135000000,Pierce+AF8-Brosnan,No,6.4,No,Sim
19,2353,2353,Enemy of the State,1998,Action,Thriller,14,132,Tony+AF8-Scott,No,USA,90000000,Will+AF8-Smith,No,7.3,No,N+AOM-o
19,1552,1552,Con Air,1997,Action,Adventure,16,115,Simon+AF8-West,No,USA,75000000,Nicolas+AF8-Cage,Yes,6.8,No,N+AOM-o
19,2428,2428,Faculty,1998,Horror,Sci+AC0-Fi,14,104,Robert+AF8-Rodriguez,No,USA,15000000,Jordana+AF8-Brewster,No,6.4,No,N+AOM-o
19,2355,2355,Bug's Life,1998,Animation,Family,Livre,95,John+AF8-Lasseter,No,USA,120000000,?,?,7.2,No,Sim
19,2860,2860,Blue Streak,1999,Comedy,?,Rated PG+AC0-13 for action violence continuous language and some crude humor,93,Les+AF8-Mayfield,No,USA,65000000,Martin+AF8-Lawrence,No,6.3,No,Sim
19,2790,2790,Final Conflict,1981,Horror,?,?,108,Graham+AF8-Baker,No,UK,5000000,Sam+AF8-Neill,No,5.6,No,N+AOM-o
19,1127,1127,Abyss,1989,Sci+AC0-Fi,Action,Livre,145,James+AF8-Cameron,Yes,USA,70000000,Ed+AF8-Harris,No,7.6,Yes,N+AOM-o
19,3596,3596,Screwed,2000,Comedy,?,Rated PG+AC0-13 for crude and sex+AC0-related humor nudity language some violence and brief drug content,81,Scott+AF8-Alexander,No,USA,10000000,Norm+AF8-MacDonald,No,5.7,No,Sim
19,1994,1994,Poltergeist,1982,Horror,Thriller,14,114,Tobe+AF8-Hooper,No,USA,10700000,JoBeth+AF8-Williams,No,7.4,No,Sim
19,380,380,True Lies,1994,Comedy,Romance,14,141,James+AF8-Cameron,Yes,USA,115000000,Arnold+AF8-Schwarzenegger,No,7.2,No,Sim
19,1997,1997,Exorcist,1973,Horror,?,18,122,William+AF8-Friedkin,Yes,USA,12000000,Ellen+AF8-Burstyn,Yes,8.0,Yes,Sim
19,527,527,Schindler's List,1993,Drama,War,14,195,Steven+AF8-Spielberg,Yes,USA,22000000,Liam+AF8-Neeson,No,8.9,Yes,N+AOM-o
19,2502,2502,Office Space,1999,Comedy,Romance,Livre,89,Mike+AF8-Judge,No,USA,10000000,Ron+AF8-Livingston,No,7.8,No,Sim
19,457,457,Fugitive,1993,Action,Thriller,14,130,Andrew+AF8-Davis,No,USA,44000000,Harrison+AF8-Ford,No,7.8,Yes,N+AOM-o
19,2366,2366,King Kong,1933,Horror,Action,Livre,100,Merian+AF8-C.+AF8-Cooper+AF8-(uncredited),No,USA,670000,Fay+AF8-Wray,No,7.9,No,Sim
19,2367,2367,King Kong,1976,Horror,Action,Livre,134,John+AF8-Guillermin,No,USA,24000000,Jeff+AF8-Bridges,Yes,5.8,No,N+AOM-o
19,2296,2296,Night at the Roxbury,1998,Comedy,?,Rated PG+AC0-13 for sex related humor language and some drug content,82,John+AF8-Fortenberry,No,USA,17000000,Chris+AF8-Kattan,No,6.2,No,N+AOM-o
19,2000,2000,Lethal Weapon,1987,Drama,Action,18,110,Richard+AF8-Donner,No,USA,15000000,Mel+AF8-Gibson,No,7.6,No,Sim
19,2001,2001,Lethal Weapon 2,1989,Drama,Action,16,114,Richard+AF8-Donner,No,USA,28000000,Mel+AF8-Gibson,No,7.2,No,Sim
19,2002,2002,Lethal Weapon 3,1992,Drama,Action,Rated R for violence and language,118,Richard+AF8-Donner,No,USA,35000000,Mel+AF8-Gibson,No,6.7,No,Sim
19,1200,1200,Aliens,1986,Sci+AC0-Fi,Action,14,137,James+AF8-Cameron,Yes,USA,18500000,Sigourney+AF8-Weaver,No,8.4,Yes,N+AOM-o
19,2004,2004,Gremlins 2: The New Batch,1990,Horror,Comedy,?,106,Joe+AF8-Dante,No,USA,50000000,Zach+AF8-Galligan,No,6.3,No,N+AOM-o
19,3744,3744,Shaft,2000,Action,Crime,16,99,John+AF8-Singleton,No,Germany,46000000,Samuel+AF8-L.+AF8-Jackson,No,5.9,No,Sim
19,1206,1206,Clockwork Orange,1971,Sci+AC0-Fi,?,16,136,Stanley+AF8-Kubrick,No,UK,2200000,Malcolm+AF8-McDowell,No,8.3,No,Sim
19,2947,2947,Goldfinger,1964,Action,?,14,110,Guy+AF8-Hamilton,No,UK,3000000,Sean+AF8-Connery,Yes,7.8,Yes,Sim
19,2948,2948,From Russia with Love,1963,Action,?,12,115,Terence+AF8-Young,No,UK,2000000,Sean+AF8-Connery,Yes,7.5,No,Sim
19,2949,2949,Dr. No,1962,Action,?,12,110,Terence+AF8-Young,No,UK,1100000,Sean+AF8-Connery,Yes,7.3,No,Sim
19,3174,3174,Man on the Moon,1999,Drama,Comedy,Rated R for language and brief sexuality/nudity,118,Milos+AF8-Forman,Yes,UK,82000000,Jim+AF8-Carrey,No,7.4,No,Sim
19,76,76,Screamers,1995,Sci+AC0-Fi,Thriller,Rated R for sci+AC0-fi violence and terror some language and a brief moment of nudity,108,Christian+AF8-Duguay,No,Canada,20000000,Peter+AF8-Weller,No,6.4,No,N+AOM-o
19,3175,3175,Galaxy Quest,1999,Sci+AC0-Fi,Adventure,Rated PG for some action violence mild language and sensuality,102,Dean+AF8-Parisot,No,USA,45000000,Tim+AF8-Allen,No,7.3,No,N+AOM-o
19,1717,1717,Scream 2,1997,Horror,Thriller,14,120,Wes+AF8-Craven,No,USA,24000000,Neve+AF8-Campbell,No,6.1,No,N+AOM-o
19,1644,1644,I Know What You Did Last Summer,1997,Horror,Thriller,Rated R for strong horror violence and language,101,Jim+AF8-Gillespie,No,USA,17000000,Jennifer+AF8-Love+AF8-Hewitt,No,5.6,No,N+AOM-o
19,3176,3176,Talented Mr. Ripley,1999,Drama,Thriller,14,139,Anthony+AF8-Minghella,Yes,USA,40000000,Matt+AF8-Damon,No,7.3,No,N+AOM-o
19,1645,1645,Devil's Advocate,1997,Horror,Thriller,18,144,Taylor+AF8-Hackford,No,USA,57000000,Keanu+AF8-Reeves,No,7.5,No,Sim
19,1573,1573,Face/Off,1997,Sci+AC0-Fi,Action,14,138,John+AF8-Woo,No,USA,80000000,John+AF8-Travolta,No,7.3,No,Sim
19,2376,2376,View to a Kill,1985,Action,?,12,131,John+AF8-Glen,No,UK,30000000,Roger+AF8-Moore,No,6.3,No,Sim
19,1210,1210,Star Wars: Episode VI +AC0- Return of the Jedi,1983,Sci+AC0-Fi,Action,Livre,131,Richard+AF8-Marquand,No,USA,32500000,Mark+AF8-Hamill,No,8.4,No,Sim
19,3752,3752,Me,2000,Comedy,?,14,116,Bobby+AF8-Farrelly,No,USA,51000000,Jim+AF8-Carrey,No,6.5,No,Sim
19,1214,1214,Alien,1979,Horror,Thriller,14,117,Ridley+AF8-Scott,No,UK,11000000,Sigourney+AF8-Weaver,No,8.5,Yes,N+AOM-o
19,1215,1215,Army of Darkness,1992,Horror,Comedy,16,81,Sam+AF8-Raimi,No,USA,11000000,Bruce+AF8-Campbell,No,7.6,No,Sim
19,1219,1219,Psycho,1960,Horror,Thriller,14,109,Alfred+AF8-Hitchcock,No,USA,806947,Anthony+AF8-Perkins,No,8.5,No,Sim
19,1073,1073,Willy Wonka and the Chocolate Factory,1971,Family,Adventure,Livre,100,Mel+AF8-Stuart,No,USA,3000000,Gene+AF8-Wilder,No,7.8,No,Sim
19,2959,2959,Fight Club,1999,Drama,?,18,139,David+AF8-Fincher,No,USA,63000000,Brad+AF8-Pitt,No,8.8,No,Sim
19,1148,1148,Wrong Trousers,1993,Animation,Comedy,Livre,30,Nick+AF8-Park,No,UK,?,?,?,8.4,Yes,Sim
19,2888,2888,Drive Me Crazy,1999,Comedy,Romance,Rated PG+AC0-13 for teen alcohol and drug use and for language,91,John+AF8-Schultz,No,USA,8500000,Melissa+AF8-Joan+AF8-Hart,No,5.7,No,N+AOM-o
19,3325,3325,Next Best Thing,2000,Drama,Comedy,Rated PG+AC0-13 for mature thematic elements sexual content partial nudity and language,108,John+AF8-Schlesinger,Yes,USA,25000000,Madonna,No,4.7,No,N+AOM-o
19,1722,1722,Tomorrow Never Dies,1997,Action,Romance,14,119,Roger+AF8-Spottiswoode,No,UK,110000000,Pierce+AF8-Brosnan,No,6.5,No,Sim
19,1650,1650,Washington Square,1997,Drama,?,Rated PG for thematic elements including some sensuality a childbirth scene and brief mild language,115,Agnieszka+AF8-Holland,No,USA,?,Jennifer+AF8-Jason+AF8-Leigh,No,6.7,No,N+AOM-o
19,2527,2527,Westworld,1973,Sci+AC0-Fi,Action,?,88,Michael+AF8-Crichton,No,USA,1250000,Yul+AF8-Brynner,Yes,7.0,No,N+AOM-o
19,2454,2454,Fly,1958,Horror,Sci+AC0-Fi,12,94,Kurt+AF8-Neumann,No,USA,700000,David+AF8-Hedison,No,7.1,No,Sim
19,2455,2455,Fly,1986,Horror,Sci+AC0-Fi,14,96,David+AF8-Cronenberg,No,USA,15000000,Jeff+AF8-Goldblum,No,7.5,Yes,N+AOM-o
19,1580,1580,Men in Black,1997,Sci+AC0-Fi,Action,Livre,98,Barry+AF8-Sonnenfeld,No,USA,90000000,Tommy+AF8-Lee+AF8-Jones,Yes,7.3,Yes,Sim
19,110,110,Braveheart,1995,Drama,War,16,178,Mel+AF8-Gibson,Yes,USA,72000000,Mel+AF8-Gibson,No,8.4,Yes,Sim
19,2529,2529,Planet of the Apes,1968,Sci+AC0-Fi,Action,12,112,Franklin+AF8-J.+AF8-Schaffner,Yes,USA,5800000,Charlton+AF8-Heston,Yes,8.0,No,N+AOM-o
19,111,111,Taxi Driver,1976,Drama,Thriller,14,113,Martin+AF8-Scorsese,Yes,USA,1300000,Robert+AF8-De+AF8-Niro,Yes,8.3,No,Sim
19,1655,1655,Phantoms,1998,Horror,?,Rated R for sci+AC0-fi violence/gore and language,96,Joe+AF8-Chappelle,No,USA,?,Peter+AF8-O'Toole,No,5.4,No,N+AOM-o
19,1584,1584,Contact,1997,Drama,Sci+AC0-Fi,Livre,150,Robert+AF8-Zemeckis,Yes,USA,90000000,Jodie+AF8-Foster,Yes,7.4,No,N+AOM-o
19,2021,2021,Dune,1984,Sci+AC0-Fi,Fantasy,14,137,David+AF8-Lynch,No,USA,40000000,Kyle+AF8-MacLachlan,No,6.6,No,N+AOM-o
19,1220,1220,Blues Brothers,1980,Comedy,Action,12,133,John+AF8-Landis,No,USA,27000000,John+AF8-Belushi,No,7.9,No,Sim
19,2028,2028,Saving Private Ryan,1998,Drama,War,14,169,Steven+AF8-Spielberg,Yes,USA,70000000,Tom+AF8-Hanks,Yes,8.6,Yes,Sim
19,1080,1080,Monty Python's Life of Brian,1979,Comedy,?,18,94,Terry+AF8-Jones,No,UK,4000000,Graham+AF8-Chapman,No,8.1,No,N+AOM-o
19,2600,2600,eXistenZ,1999,Sci+AC0-Fi,Action,16,97,David+AF8-Cronenberg,No,Canada,?,Jude+AF8-Law,No,6.8,No,N+AOM-o
19,480,480,Jurassic Park,1993,Sci+AC0-Fi,Action,Livre,127,Steven+AF8-Spielberg,Yes,USA,63000000,Sam+AF8-Neill,No,8.1,Yes,Sim
19,3409,3409,Final Destination,2000,Drama,Thriller,14,98,James+AF8-Wong,No,Canada,23000000,Devon+AF8-Sawa,No,6.7,No,N+AOM-o
19,3264,3264,Buffy the Vampire Slayer,1992,Horror,Comedy,Rated PG+AC0-13 for comic vampire violence and drug references,86,Fran+AF8-Rubel+AF8-Kuzui,No,USA,7000000,Kristy+AF8-Swanson,No,5.6,No,Sim
19,2393,2393,Star Trek: Insurrection,1998,Sci+AC0-Fi,Action,Livre,103,Jonathan+AF8-Frakes,No,USA,58000000,Patrick+AF8-Stewart,No,6.4,No,N+AOM-o
19,2394,2394,Prince of Egypt,1998,Animation,Musical,Livre,99,Brenda+AF8-Chapman,No,USA,70000000,?,?,7.0,Yes,Sim
19,1597,1597,Conspiracy Theory,1997,Action,Thriller,14,135,Richard+AF8-Donner,No,USA,75000000,Mel+AF8-Gibson,No,6.7,No,N+AOM-o
19,2103,2103,Tall Tale,1995,Family,Adventure,?,98,Jeremiah+AF8-S.+AF8-Chechik+AF8-(as+AF8-Jeremiah+AF8-Chechik),No,USA,32000000,Patrick+AF8-Swayze,No,5.9,No,N+AOM-o
19,1301,1301,Forbidden Planet,1956,Sci+AC0-Fi,?,Livre,98,Fred+AF8-M.+AF8-Wilcox+AF8-(as+AF8-Fred+AF8-McLeod+AF8-Wilcox),No,USA,1900000,Walter+AF8-Pidgeon,No,7.7,No,N+AOM-o
19,1307,1307,When Harry Met Sally...,1989,Comedy,Romance,?,96,Rob+AF8-Reiner,No,USA,16000000,Billy+AF8-Crystal,No,7.6,No,Sim
19,1234,1234,Sting,1973,Comedy,Crime,Livre,129,George+AF8-Roy+AF8-Hill,Yes,USA,5500000,Paul+AF8-Newman,Yes,8.3,Yes,Sim
19,1090,1090,Platoon,1986,Drama,War,14,120,Oliver+AF8-Stone,Yes,UK,6000000,Charlie+AF8-Sheen,No,8.1,Yes,N+AOM-o
19,2976,2976,Bringing Out the Dead,1999,Horror,Drama,18,121,Martin+AF8-Scorsese,Yes,USA,55000000,Nicolas+AF8-Cage,Yes,6.8,No,Sim
19,1097,1097,E.T. the Extra+AC0-Terrestrial,1982,Family,Fantasy,Livre,115,Steven+AF8-Spielberg,Yes,USA,10500000,Henry+AF8-Thomas,No,7.9,Yes,N+AOM-o
19,3273,3273,Scream 3,2000,Horror,Thriller,14,116,Wes+AF8-Craven,No,USA,40000000,David+AF8-Arquette,No,5.5,No,N+AOM-o
19,2115,2115,Indiana Jones and the Temple of Doom,1984,Action,Adventure,Livre,118,Steven+AF8-Spielberg,Yes,USA,28000000,Harrison+AF8-Ford,No,7.6,Yes,N+AOM-o
19,1240,1240,Terminator,1984,Sci+AC0-Fi,Action,14,107,James+AF8-Cameron,Yes,UK,6400000,Arnold+AF8-Schwarzenegger,No,8.0,No,N+AOM-o
19,3928,3928,Abbott and Costello Meet Frankenstein,1948,Horror,Comedy,?,83,Charles+AF8-Barton+AF8-(as+AF8-Charles+AF8-T.+AF8-Barton),No,USA,800000,Bud+AF8-Abbott,No,7.6,No,N+AOM-o
22,2987,2987,Who Framed Roger Rabbit,1988,Animation,Adventure,10,104,Robert+AF8-Zemeckis,Yes,USA,70000000,?,?,7.7,Yes,Sim
22,648,648,Mission: Impossible,1996,Action,Adventure,Livre,110,Brian+AF8-De+AF8-Palma,No,USA,80000000,Tom+AF8-Cruise,No,7.1,No,N+AOM-o
22,3355,3355,Ninth Gate,2000,Thriller,?,?,?,Gerrard+AF8-Verhage,No,Netherlands,?,Carla+AF8-Hardy,No,7.0,No,N+AOM-o
22,2628,2628,Star Wars: Episode I +AC0- The Phantom Menace,1999,Sci+AC0-Fi,Action,Livre,136,George+AF8-Lucas,No,USA,115000000,Ewan+AF8-McGregor,No,6.5,No,N+AOM-o
22,3358,3358,Defending Your Life,1991,Comedy,Romance,?,112,Albert+AF8-Brooks,No,USA,?,Albert+AF8-Brooks,No,7.3,No,N+AOM-o
22,1754,1754,Fallen,1998,Action,Thriller,Rated R for violence and language,124,Gregory+AF8-Hoblit,No,USA,?,Denzel+AF8-Washington,Yes,7.0,No,N+AOM-o
22,216,216,Billy Madison,1995,Comedy,?,Rated PG+AC0-13 for language and crude humor,89,Tamra+AF8-Davis,No,USA,10000000,Adam+AF8-Sandler,No,6.4,No,N+AOM-o
22,1687,1687,Jackal,1997,Action,Thriller,14,124,Michael+AF8-Caton+AC0-Jones,No,USA,60000000,Bruce+AF8-Willis,No,6.3,No,N+AOM-o
22,145,145,Bad Boys,1995,Action,?,14,119,Michael+AF8-Bay,No,USA,19000000,Will+AF8-Smith,No,6.8,No,N+AOM-o
22,1689,1689,Man Who Knew Too Little,1997,Comedy,Mystery,Rated PG for language innuendo comic violence and sensuality,94,Jon+AF8-Amiel,No,USA,20000000,Bill+AF8-Murray,No,6.6,No,N+AOM-o
22,2122,2122,Children of the Corn,1984,Horror,Thriller,?,92,Fritz+AF8-Kiersch,No,USA,800000,Peter+AF8-Horton,No,5.6,No,N+AOM-o
22,2124,2124,Addams Family,1991,Comedy,?,?,99,Barry+AF8-Sonnenfeld,No,USA,30000000,Anjelica+AF8-Huston,Yes,6.8,No,N+AOM-o
22,2054,2054,Honey,1989,Family,Adventure,?,93,Joe+AF8-Johnston,No,USA,18000000,Rick+AF8-Moranis,No,6.3,No,N+AOM-o
22,1253,1253,Day the Earth Stood Still,1951,Drama,Sci+AC0-Fi,Livre,92,Robert+AF8-Wise,Yes,USA,1200000,Michael+AF8-Rennie,No,7.8,No,Sim
22,3868,3868,Naked Gun: From the Files of Police Squad+ACE-,1988,Comedy,?,Livre,85,David+AF8-Zucker,No,USA,12000000,Leslie+AF8-Nielsen,No,7.6,No,Sim
22,3869,3869,Naked Gun 2 1/2: The Smell of Fear,1991,Comedy,?,Livre,85,David+AF8-Zucker,No,USA,23000000,Leslie+AF8-Nielsen,No,6.8,No,Sim
22,2997,2997,Being John Malkovich,1999,Comedy,?,18,112,Spike+AF8-Jonze,No,USA,13000000,John+AF8-Cusack,No,7.8,No,Sim
22,1259,1259,Stand by Me,1986,Drama,Comedy,12,89,Rob+AF8-Reiner,No,USA,8000000,Wil+AF8-Wheaton,No,8.1,No,Sim
22,585,585,Brady Bunch Movie,1995,Comedy,?,Rated PG+AC0-13 for racy innuendos,90,Betty+AF8-Thomas,No,USA,12000000,Shelley+AF8-Long,No,5.9,No,Sim
22,586,586,Home Alone,1990,Family,Comedy,Livre,103,Chris+AF8-Columbus,No,USA,18000000,Macaulay+AF8-Culkin,No,7.5,No,N+AOM-o
22,587,587,Ghost,1990,Comedy,Romance,?,127,Jerry+AF8-Zucker,No,USA,22000000,Patrick+AF8-Swayze,No,7.0,Yes,N+AOM-o
22,3438,3438,Teenage Mutant Ninja Turtles,1990,Family,Fantasy,?,93,Steve+AF8-Barron,No,USA,13500000,Judith+AF8-Hoag,No,6.7,No,N+AOM-o
22,2490,2490,Payback,1999,Action,Thriller,Rated R for strong violence language and drug and sexual content,100,Brian+AF8-Helgeland,No,USA,90000000,Mel+AF8-Gibson,No,7.1,No,N+AOM-o
22,589,589,Terminator 2: Judgment Day,1991,Sci+AC0-Fi,Action,14,137,James+AF8-Cameron,Yes,USA,102000000,Arnold+AF8-Schwarzenegger,No,8.5,Yes,Sim
22,1909,1909,X+AC0-Files: Fight the Future,1998,Sci+AC0-Fi,Thriller,?,27,?,No,USA,?,Mitch+AF8-Pileggi,No,7.1,No,N+AOM-o
22,223,223,Clerks,1994,Comedy,?,Rated R on appeal for extensive use of extremely explicit sex+AC0-related dialogue,92,Kevin+AF8-Smith,No,USA,230000,Brian+AF8-O'Halloran,No,7.8,No,Sim
22,2133,2133,Adventures in Babysitting,1987,Comedy,Adventure,?,102,Chris+AF8-Columbus,No,USA,?,Elisabeth+AF8-Shue,No,6.9,No,N+AOM-o
22,2134,2134,Weird Science,1985,Comedy,?,14,94,John+AF8-Hughes,No,USA,7500000,Anthony+AF8-Michael+AF8-Hall,No,6.6,No,N+AOM-o
22,1405,1405,Beavis and Butt+AC0-head Do America,1996,Animation,Comedy,Rated PG+AC0-13 for continuous crude sex+AC0-related humor and language and for a drug+AC0-related scene,81,Mike+AF8-Judge,No,USA,12000000,?,?,6.8,No,N+AOM-o
22,1261,1261,Evil Dead II,1987,Horror,Comedy,16,84,Sam+AF8-Raimi,No,USA,3600000,Bruce+AF8-Campbell,No,7.8,No,Sim
22,2064,2064,Roger +ACY- Me,1989,Comedy,Documentary,?,91,Michael+AF8-Moore,No,USA,160000,Michael+AF8-Moore,No,7.5,No,Sim
22,1408,1408,Last of the Mohicans,1992,Action,War,12,112,Michael+AF8-Mann,No,USA,40000000,Daniel+AF8-Day+AC0-Lewis,Yes,7.8,Yes,N+AOM-o
22,2138,2138,Watership Down,1978,Animation,Family,16,91,Martin+AF8-Rosen,No,UK,?,?,?,7.7,No,Sim
22,2139,2139,Secret of NIMH,1982,Animation,Family,Livre,82,Don+AF8-Bluth,No,USA,7000000,?,?,7.6,No,Sim
22,1265,1265,Groundhog Day,1993,Comedy,Romance,Livre,101,Harold+AF8-Ramis,No,USA,14600000,Bill+AF8-Murray,No,8.0,No,Sim
22,733,733,Rock,1996,Action,Adventure,16,136,Michael+AF8-Bay,No,USA,75000000,Sean+AF8-Connery,Yes,7.4,No,Sim
22,1196,1196,Star Wars: Episode V +AC0- The Empire Strikes Back,1980,Drama,Sci+AC0-Fi,Livre,124,Irvin+AF8-Kershner,No,USA,18000000,Mark+AF8-Hamill,No,8.8,Yes,Sim
22,663,663,Kids in the Hall: Brain Candy,1996,Comedy,?,Rated R for language and sexual humor,89,Kelly+AF8-Makin,No,Canada,?,Dave+AF8-Foley,No,6.8,No,N+AOM-o
22,1197,1197,Princess Bride,1987,Comedy,Romance,Livre,98,Rob+AF8-Reiner,No,USA,16000000,Cary+AF8-Elwes,No,8.1,No,N+AOM-o
22,736,736,Twister,1996,Action,Adventure,Rated PG+AC0-13 for intense depiction of very bad weather,113,Jan+AF8-de+AF8-Bont,No,USA,92000000,Helen+AF8-Hunt,Yes,6.3,No,N+AOM-o
22,1198,1198,Raiders of the Lost Ark,1981,Action,Adventure,Livre,115,Steven+AF8-Spielberg,Yes,USA,18000000,Harrison+AF8-Ford,No,8.5,Yes,Sim
22,592,592,Batman,1989,Drama,Action,12,126,Tim+AF8-Burton,No,USA,35000000,Michael+AF8-Keaton,No,7.6,Yes,N+AOM-o
22,2716,2716,Ghostbusters,1984,Horror,Comedy,Livre,105,Ivan+AF8-Reitman,No,USA,30000000,Bill+AF8-Murray,No,7.8,No,Sim
22,2717,2717,Ghostbusters II,1989,Horror,Comedy,Livre,108,Ivan+AF8-Reitman,No,USA,37000000,Bill+AF8-Murray,No,6.5,No,N+AOM-o
22,2571,2571,Matrix,1999,Sci+AC0-Fi,Action,12,136,Lana+AF8-Wachowski+AF8-(as+AF8-The+AF8-Wachowski+AF8-Brothers),No,USA,63000000,Keanu+AF8-Reeves,No,8.7,Yes,N+AOM-o
22,2572,2572,10 Things I Hate About You,1999,Comedy,Romance,Rated PG+AC0-13 for crude sex+AC0-related humor and dialogue alcohol and drug+AC0-related scenes all involving teens,97,Gil+AF8-Junger,No,USA,30000000,Heath+AF8-Ledger,Yes,7.2,No,N+AOM-o
22,1917,1917,Armageddon,1998,Sci+AC0-Fi,Action,12,151,Michael+AF8-Bay,No,USA,140000000,Bruce+AF8-Willis,No,6.6,No,N+AOM-o
22,230,230,Dolores Claiborne,1994,Drama,Thriller,Rated R for language and domestic abuse,132,Taylor+AF8-Hackford,No,USA,?,Kathy+AF8-Bates,Yes,7.4,No,N+AOM-o
22,231,231,Dumb +ACY- Dumber,1994,Comedy,?,Rated PG+AC0-13 for off+AC0-color humor,107,Peter+AF8-Farrelly,No,USA,16000000,Jim+AF8-Carrey,No,7.3,No,N+AOM-o
22,161,161,Crimson Tide,1995,Drama,War,Rated R for strong language,116,Tony+AF8-Scott,No,USA,53000000,Gene+AF8-Hackman,Yes,7.3,No,N+AOM-o
22,163,163,Desperado,1995,Action,Romance,14,104,Robert+AF8-Rodriguez,No,USA,7000000,Antonio+AF8-Banderas,No,7.2,No,N+AOM-o
22,165,165,Die Hard: With a Vengeance,1995,Action,Thriller,14,128,John+AF8-McTiernan,No,USA,90000000,Bruce+AF8-Willis,No,7.6,No,N+AOM-o
22,3016,3016,Creepshow,1982,Horror,?,12,120,George+AF8-A.+AF8-Romero,No,USA,8000000,Hal+AF8-Holbrook,No,6.9,No,N+AOM-o
22,2141,2141,American Tail,1986,Animation,Family,?,80,Don+AF8-Bluth,No,USA,?,?,?,6.9,No,Sim
